area_code,area_name,quarter,quarter_index,food_sales,food_transactions,target_sales,target_transactions,floating_population,food_sales_yoy_log_change,target_sales_yoy_log_change,floating_population_yoy_log_change,food_sales_yoy_log_change_lag1,quarter_label,target_code,target_industry
3001491,이태원 관광특구,20233,8095,54747498781.0,1962508.0,13739932873.0,100182.0,2131046.0,-0.28847186232979116,0.050080686751977285,-0.09002927793525729,-0.283285319055879,2023Q3,CS300011,일반의류
3001491,이태원 관광특구,20234,8096,56921407687.0,1876095.0,18867134844.0,138534.0,2116566.0,0.06294418991629142,0.182343530483035,-0.021073154036445114,-0.28847186232979116,2023Q4,CS300011,일반의류
3001491,이태원 관광특구,20241,8097,52722286471.0,1810187.0,16027252329.0,110871.0,2155176.0,0.14381266406067186,0.1401334234910108,0.067603628958971,0.06294418991629142,2024Q1,CS300011,일반의류
3001491,이태원 관광특구,20242,8098,54955026775.0,1992490.0,14838802580.0,112115.0,2169818.0,0.026880467050595967,-0.04781854912573088,-2.9034271733831173e-05,0.14381266406067186,2024Q2,CS300011,일반의류
3001491,이태원 관광특구,20243,8099,53653684740.0,1913725.0,12984774184.0,86124.0,2111370.0,-0.020181535488399845,-0.05652894682956664,-0.009275913102779877,0.026880467050595967,2024Q3,CS300011,일반의류
3001491,이태원 관광특구,20244,8100,57062688343.0,1897579.0,19836354276.0,130462.0,2134393.0,0.0024789551046287025,0.0500948174353358,0.008387333073189935,-0.020181535488399845,2024Q4,CS300011,일반의류
3001491,이태원 관광특구,20251,8101,49482731056.0,1668052.0,13042704910.0,88166.0,2053162.0,-0.0634145181904038,-0.2060615771460295,-0.04849134691706063,0.0024789551046287025,2025Q1,CS300011,일반의류
3001491,이태원 관광특구,20252,8102,53880930749.0,1866832.0,14875742623.0,117078.0,2082221.0,-0.01973852986427095,0.0024863286163318253,-0.04120818057309805,-0.0634145181904038,2025Q2,CS300011,일반의류
3001491,이태원 관광특구,20253,8103,56364459297.0,1880105.0,11586403158.0,100602.0,2100976.0,0.049288657765475447,-0.11394518537055717,-0.004935027224754131,-0.01973852986427095,2025Q3,CS300011,일반의류
3001491,이태원 관광특구,20254,8104,58933440600.0,1832654.0,19821674944.0,99755.0,2152318.0,0.032258222675752735,-0.0007402956202876214,0.00836310377583221,0.049288657765475447,2025Q4,CS300011,일반의류
3001492,명동 남대문 북창동 다동 무교동 관광특구,20211,8085,91855739242.0,4516423.0,39315161093.0,512528.0,5607191.0,,,,,2021Q1,CS300011,일반의류
3001492,명동 남대문 북창동 다동 무교동 관광특구,20212,8086,109543966585.0,5552341.0,55571238846.0,844529.0,6114867.0,,,,,2021Q2,CS300011,일반의류
3001492,명동 남대문 북창동 다동 무교동 관광특구,20213,8087,91791908346.0,5289776.0,45176441984.0,612180.0,5595878.0,,,,,2021Q3,CS300011,일반의류
3001492,명동 남대문 북창동 다동 무교동 관광특구,20214,8088,126711266722.0,6047717.0,63454562922.0,819332.0,6541136.0,,,,,2021Q4,CS300011,일반의류
3001492,명동 남대문 북창동 다동 무교동 관광특구,20221,8089,100649734557.0,5079153.0,42301827317.0,486960.0,6002010.0,0.09142722014281901,0.07322006117295497,0.06804453200457782,,2022Q1,CS300011,일반의류
3001492,명동 남대문 북창동 다동 무교동 관광특구,20222,8090,141022099240.0,6369304.0,69056635947.0,1115090.0,7170661.0,0.2525906203029013,0.21726119826731916,0.1592748209345198,0.09142722014281901,2022Q2,CS300011,일반의류
3001492,명동 남대문 북창동 다동 무교동 관광특구,20223,8091,142278121747.0,6570449.0,52312083908.0,824633.0,7090255.0,0.4382595965272454,0.14665163832453545,0.23669105076782612,0.2525906203029013,2022Q3,CS300011,일반의류
3001492,명동 남대문 북창동 다동 무교동 관광특구,20224,8092,165823284028.0,6981136.0,72799738775.0,1038476.0,7629595.0,0.26901165949056693,0.13738826170167223,0.15392391324923374,0.4382595965272454,2022Q4,CS300011,일반의류
3001492,명동 남대문 북창동 다동 무교동 관광특구,20231,8093,154931407947.0,6573539.0,59676115870.0,812302.0,7334315.0,0.4313359748053404,0.3441015870676674,0.2004696062395491,0.26901165949056693,2023Q1,CS300011,일반의류
3001492,명동 남대문 북창동 다동 무교동 관광특구,20232,8094,150675104935.0,6619771.0,73348302075.0,1168826.0,7258225.0,0.06620928550604273,0.06029237731694492,0.012137468544397356,0.4313359748053404,2023Q2,CS300011,일반의류
3001492,명동 남대문 북창동 다동 무교동 관광특구,20233,8095,148948412719.0,6615964.0,53943037830.0,819350.0,6822274.0,0.04581627674423591,0.03070124056405225,-0.03852845868215207,0.06620928550604273,2023Q3,CS300011,일반의류
3001492,명동 남대문 북창동 다동 무교동 관광특구,20234,8096,174126613486.0,6945823.0,68503507669.0,937909.0,7260770.0,0.048860031040070605,-0.06082741613683882,-0.049548880121263066,0.04581627674423591,2023Q4,CS300011,일반의류
3001492,명동 남대문 북창동 다동 무교동 관광특구,20241,8097,158134391058.0,6552383.0,53890104160.0,746879.0,6889856.0,0.02046275820834879,-0.10198500640063729,-0.06251383441533266,0.048860031040070605,2024Q1,CS300011,일반의류
3001492,명동 남대문 북창동 다동 무교동 관광특구,20242,8098,160882552310.0,7177488.0,78936941791.0,1247354.0,7095051.0,0.0655487142187196,0.0734299724951248,-0.02273780983909015,0.02046275820834879,2024Q2,CS300011,일반의류
3001492,명동 남대문 북창동 다동 무교동 관광특구,20243,8099,176950797284.0,7108545.0,52437590375.0,825571.0,6988616.0,0.17227168984960048,-0.028304927106903188,0.024089692138303996,0.0655487142187196,2024Q3,CS300011,일반의류
3001492,명동 남대문 북창동 다동 무교동 관광특구,20244,8100,196468072098.0,6917614.0,68556901249.0,963830.0,7581802.0,0.12071723683740267,0.0007791248125185636,0.04326501845275006,0.17227168984960048,2024Q4,CS300011,일반의류
3001492,명동 남대문 북창동 다동 무교동 관광특구,20251,8101,168702340936.0,6024620.0,48423285313.0,674481.0,6931325.0,0.06469061797210257,-0.10696606523103991,0.006000807664760388,0.12071723683740267,2025Q1,CS300011,일반의류
3001492,명동 남대문 북창동 다동 무교동 관광특구,20252,8102,176279366182.0,6765050.0,72686955427.0,1141485.0,6952851.0,0.09139543442852477,-0.08248739027953791,-0.020245707458318548,0.06469061797210257,2025Q2,CS300011,일반의류
3001492,명동 남대문 북창동 다동 무교동 관광특구,20253,8103,183978360843.0,7052952.0,59832812881.0,1019214.0,7036792.0,0.03894643409545167,0.1319305131484313,0.0068698449943305215,0.09139543442852477,2025Q3,CS300011,일반의류
3001492,명동 남대문 북창동 다동 무교동 관광특구,20254,8104,196489523910.0,6780121.0,76297435052.0,1115190.0,7288146.0,0.00010918130729244814,0.10697524549036164,-0.039501709583641006,0.03894643409545167,2025Q4,CS300011,일반의류
3001493,동대문패션타운 관광특구,20211,8085,12094868330.0,866658.0,31544947110.0,484213.0,2998757.0,,,,,2021Q1,CS300011,일반의류
3001493,동대문패션타운 관광특구,20212,8086,15290197312.0,1154486.0,44163304206.0,666549.0,3244871.0,,,,,2021Q2,CS300011,일반의류
3001493,동대문패션타운 관광특구,20213,8087,14391523155.0,1113749.0,29546349541.0,531037.0,2993551.0,,,,,2021Q3,CS300011,일반의류
3001493,동대문패션타운 관광특구,20214,8088,17970051260.0,1178306.0,45925457505.0,659637.0,3294906.0,,,,,2021Q4,CS300011,일반의류
3001493,동대문패션타운 관광특구,20221,8089,14115389860.0,956216.0,28136881727.0,497126.0,3089430.0,0.15448442390007835,-0.11433218845163162,0.02978873839928421,,2022Q1,CS300011,일반의류
3001493,동대문패션타운 관광특구,20222,8090,19308350089.0,1172122.0,40139414113.0,713200.0,3383353.0,0.23332572494325096,-0.09553547550215727,0.041791633711682985,0.15448442390007835,2022Q2,CS300011,일반의류
3001493,동대문패션타운 관광특구,20223,8091,19911203218.0,1215648.0,39812717619.0,742152.0,3217834.0,0.32464318564173045,0.2982261981852824,0.0722481542528914,0.23332572494325096,2022Q3,CS300011,일반의류
3001493,동대문패션타운 관광특구,20224,8092,20991389994.0,1222603.0,55674252416.0,839383.0,3418870.0,0.15540580004121385,0.19249819235587606,0.03693244764589085,0.32464318564173045,2022Q4,CS300011,일반의류
3001493,동대문패션타운 관광특구,20231,8093,20070056626.0,1134197.0,37934866656.0,742135.0,3352203.0,0.35196330264312625,0.29878942100128275,0.08163113377100253,0.15540580004121385,2023Q1,CS300011,일반의류
3001493,동대문패션타운 관광특구,20232,8094,21570623780.0,1236537.0,46487534809.0,890341.0,3408217.0,0.11079472940720624,0.1468254608598602,0.007322051038230856,0.35196330264312625,2023Q2,CS300011,일반의류
3001493,동대문패션타운 관광특구,20233,8095,20824153321.0,1164240.0,36789427415.0,711266.0,3189182.0,0.044830981273723064,-0.0789758940234457,-0.008944004822735262,0.11079472940720624,2023Q3,CS300011,일반의류
3001493,동대문패션타운 관광특구,20234,8096,21158418738.0,1139372.0,51330547421.0,648706.0,3567105.0,0.007925522005172552,-0.08123174415739731,0.04244425532418023,0.044830981273723064,2023Q4,CS300011,일반의류
3001493,동대문패션타운 관광특구,20241,8097,20452458778.0,1060578.0,38326154393.0,413799.0,3384560.0,0.018874124675078454,0.010261891733703662,0.009606171041184702,0.007925522005172552,2024Q1,CS300011,일반의류
3001493,동대문패션타운 관광특구,20242,8098,21734638323.0,1149662.0,46235936089.0,705964.0,3597131.0,0.007574845146924393,-0.00542687487965194,0.05394730263967171,0.018874124675078454,2024Q2,CS300011,일반의류
3001493,동대문패션타운 관광특구,20243,8099,20720169940.0,1135911.0,38162120917.0,525681.0,3296772.0,-0.0050059112765521345,0.03663291923022316,0.03317935034058988,0.007574845146924393,2024Q3,CS300011,일반의류
3001493,동대문패션타운 관광특구,20244,8100,22958716723.0,1219533.0,53207957513.0,525982.0,3554720.0,0.0816598026641736,0.035921921220744196,-0.003478044598090315,-0.0050059112765521345,2024Q4,CS300011,일반의류
3001493,동대문패션타운 관광특구,20251,8101,20073089154.0,1099058.0,42167404431.0,426423.0,3304504.0,-0.018723038956864498,0.09551497028143621,-0.023937526288266772,0.0816598026641736,2025Q1,CS300011,일반의류
3001493,동대문패션타운 관광특구,20252,8102,21289135146.0,1231481.0,56147226788.0,580906.0,3489708.0,-0.020710368464172263,0.19421995746161574,-0.030318518196348024,-0.018723038956864498,2025Q2,CS300011,일반의류
3001493,동대문패션타운 관광특구,20253,8103,22153327499.0,1259801.0,82608348797.0,1560604.0,3247753.0,0.06688009180178353,0.7722673258218578,-0.014980435312503674,-0.020710368464172263,2025Q3,CS300011,일반의류
3001493,동대문패션타운 관광특구,20254,8104,22739042352.0,1248341.0,84453856133.0,1343571.0,3312549.0,-0.009614303527101159,0.46199734146611965,-0.07055831419091696,0.06688009180178353,2025Q4,CS300011,일반의류
3001494,종로?청계 관광특구,20211,8085,42083765990.0,1871503.0,10970256397.0,144590.0,7623304.0,,,,,2021Q1,CS300011,일반의류
3001494,종로?청계 관광특구,20212,8086,53032291242.0,2478193.0,13194579798.0,220152.0,8359583.0,,,,,2021Q2,CS300011,일반의류
3001494,종로?청계 관광특구,20213,8087,40088851694.0,2124693.0,11966210481.0,227081.0,7483675.0,,,,,2021Q3,CS300011,일반의류
3001494,종로?청계 관광특구,20214,8088,60703790295.0,2510879.0,15975856352.0,229885.0,8266622.0,,,,,2021Q4,CS300011,일반의류
3001494,종로?청계 관광특구,20221,8089,47601353347.0,2078245.0,10691240710.0,143119.0,7722538.0,0.12319913210786027,-0.025762865597936082,0.012933194961214763,,2022Q1,CS300011,일반의류
3001494,종로?청계 관광특구,20222,8090,73109033244.0,2876392.0,17535281807.0,277711.0,8816195.0,0.3210509361701785,0.28440883067726425,0.053181825570945626,0.12319913210786027,2022Q2,CS300011,일반의류
3001494,종로?청계 관광특구,20223,8091,71416343663.0,2789327.0,11833061936.0,189768.0,8404013.0,0.5774284629530199,-0.01118941217024917,0.11598534837050054,0.3210509361701785,2022Q3,CS300011,일반의류
3001494,종로?청계 관광특구,20224,8092,84778215710.0,2883023.0,16200376707.0,211464.0,8657826.0,0.3340324803869612,0.013955890900638469,0.04623769053532113,0.5774284629530199,2022Q4,CS300011,일반의류
3001494,종로?청계 관광특구,20231,8093,82602414326.0,2833811.0,12818076572.0,151779.0,8502972.0,0.5511777167352329,0.18143162587345413,0.09627268295800681,0.3340324803869612,2023Q1,CS300011,일반의류
3001494,종로?청계 관광특구,20232,8094,80908607169.0,3021761.0,15420799177.0,231803.0,8580607.0,0.10136827818937871,-0.12849776048351533,-0.027085714122470954,0.5511777167352329,2023Q2,CS300011,일반의류
3001494,종로?청계 관광특구,20233,8095,79367152163.0,2975612.0,11038354920.0,148734.0,8353018.0,0.10555783594303786,-0.06952145368817277,-0.006086419178145049,0.10136827818937871,2023Q3,CS300011,일반의류
3001494,종로?청계 관광특구,20234,8096,88825390037.0,2950770.0,14811229528.0,176367.0,8613395.0,0.04663391338613258,-0.08964885053123069,-0.005145102134356773,0.10555783594303786,2023Q4,CS300011,일반의류
3001494,종로?청계 관광특구,20241,8097,81804928664.0,2758440.0,11377164985.0,128721.0,8440796.0,-0.009701414818376684,-0.11924813177253477,-0.0073391324859040635,0.04663391338613258,2024Q1,CS300011,일반의류
3001494,종로?청계 관광특구,20242,8098,82857169592.0,3024435.0,14763970690.0,209257.0,8484242.0,0.023798066047339174,-0.043527394162972424,-0.011294096341616227,-0.009701414818376684,2024Q2,CS300011,일반의류
3001494,종로?청계 관광특구,20243,8099,76127493005.0,2836411.0,10355078600.0,126127.0,8089410.0,-0.041675107609471164,-0.06389893352144889,-0.03206711181758271,0.023798066047339174,2024Q3,CS300011,일반의류
3001494,종로?청계 관광특구,20244,8100,89252501247.0,2969399.0,14457852317.0,161339.0,8476380.0,0.00479691247373774,-0.024147965050994324,-0.016035077794134236,-0.041675107609471164,2024Q4,CS300011,일반의류
3001494,종로?청계 관광특구,20251,8101,78792211372.0,2691883.0,10368742741.0,106267.0,8147936.0,-0.0375233428877815,-0.09281250020653527,-0.03531197331145801,0.00479691247373774,2025Q1,CS300011,일반의류
3001494,종로?청계 관광특구,20252,8102,81298441102.0,2902416.0,12606198059.0,171721.0,8537311.0,-0.018991435414385843,-0.15800119747733984,0.006235526447130378,-0.0375233428877815,2025Q2,CS300011,일반의류
3001494,종로?청계 관광특구,20253,8103,79527314042.0,2771084.0,10229839260.0,134432.0,8416294.0,0.043691061180009746,-0.012168218124592388,0.0396137899770042,-0.018991435414385843,2025Q3,CS300011,일반의류
3001494,종로?청계 관광특구,20254,8104,89942582821.0,2758781.0,15374401504.0,178353.0,8405499.0,0.007702052642592309,0.06146620646154429,-0.008397337348005931,0.043691061180009746,2025Q4,CS300011,일반의류
3001495,잠실 관광특구,20211,8085,43548067485.0,1974361.0,56373816469.0,323343.0,3402418.0,,,,,2021Q1,CS300011,일반의류
3001495,잠실 관광특구,20212,8086,50596341620.0,2385403.0,81551056207.0,539969.0,3472695.0,,,,,2021Q2,CS300011,일반의류
3001495,잠실 관광특구,20213,8087,43537782870.0,2181231.0,78860385794.0,520553.0,3494406.0,,,,,2021Q3,CS300011,일반의류
3001495,잠실 관광특구,20214,8088,61507250910.0,2581554.0,81189989389.0,442175.0,3896461.0,,,,,2021Q4,CS300011,일반의류
3001495,잠실 관광특구,20221,8089,46448013524.0,1893505.0,680282100.0,2318.0,3727559.0,0.0644683707594813,-4.417252517602961,0.09126724050809074,,2022Q1,CS300011,일반의류
3001495,잠실 관광특구,20222,8090,67960765945.0,2626335.0,736043080.0,7681.0,4128777.0,0.295051293587351,-4.707695909989977,0.17305028763375696,0.0644683707594813,2022Q2,CS300011,일반의류
3001495,잠실 관광특구,20223,8091,64604253905.0,2602797.0,1909551458.0,15457.0,3996167.0,0.39465112571450994,-3.720810644839333,0.13417224754495927,0.295051293587351,2022Q3,CS300011,일반의류
3001495,잠실 관광특구,20224,8092,69395391935.0,2532205.0,2419428345.0,14449.0,4179934.0,0.12066539783883995,-3.513260664991289,0.07022675166935742,0.39465112571450994,2022Q4,CS300011,일반의류
3001495,잠실 관광특구,20231,8093,68298892005.0,2515304.0,182363217355.0,5892746.0,4186941.0,0.38555984552423644,5.591248111964832,0.11621679986830724,0.12066539783883995,2023Q1,CS300011,일반의류
3001495,잠실 관광특구,20232,8094,62932713337.0,2342779.0,1467009924.0,18532.0,4116726.0,-0.07686445390888941,0.6896928933216707,-0.0029230499535401713,0.38555984552423644,2023Q2,CS300011,일반의류
3001495,잠실 관광특구,20233,8095,67291074935.0,2571485.0,1372926884.0,61859.0,4005509.0,0.04074735319139841,-0.3299235030995359,0.0023350118761618875,-0.07686445390888941,2023Q3,CS300011,일반의류
3001495,잠실 관광특구,20234,8096,83942026790.0,3235589.0,183141177297.0,4724268.0,4188496.0,0.1903059366361029,4.326726024868341,0.002046262677123565,0.04074735319139841,2023Q4,CS300011,일반의류
3001495,잠실 관광특구,20241,8097,79727941574.0,3076455.0,184468488936.0,5452088.0,4110178.0,0.154726564751423,0.01147825915289183,-0.01850405913018107,0.1903059366361029,2024Q1,CS300011,일반의류
3001495,잠실 관광특구,20242,8098,84684053111.0,3469423.0,183405516506.0,4569589.0,4161496.0,0.2968611956152657,4.828473374500733,0.010816437754196384,0.154726564751423,2024Q2,CS300011,일반의류
3001495,잠실 관광특구,20243,8099,81927841051.0,3531038.0,184420891953.0,5582689.0,4063096.0,0.1968112609307636,4.9002757289934324,0.01427458100663423,0.2968611956152657,2024Q3,CS300011,일반의류
3001495,잠실 관광특구,20244,8100,90601159995.0,3553054.0,185779056910.0,4755823.0,4181494.0,0.07634061313053979,0.014300785507861636,-0.0016731206688204983,0.1968112609307636,2024Q4,CS300011,일반의류
3001495,잠실 관광특구,20251,8101,82323564552.0,3221145.0,185030573279.0,5841632.0,4111537.0,0.03203728303230259,0.003042415172576882,0.0003305879642817501,0.07634061313053979,2025Q1,CS300011,일반의류
3001495,잠실 관광특구,20252,8102,90864381414.0,3560327.0,184843987454.0,4767279.0,4116967.0,0.07044077178891818,0.007812519767181598,-0.010757897801329951,0.03203728303230259,2025Q2,CS300011,일반의류
3001495,잠실 관광특구,20253,8103,84061077509.0,3875947.0,184755904867.0,5522882.0,3982833.0,0.02570477516165253,0.0018149190785814611,-0.019951869461974636,0.07044077178891818,2025Q3,CS300011,일반의류
3001495,잠실 관광특구,20254,8104,93374040958.0,4181243.0,184769705130.0,4793391.0,4226024.0,0.030146356091652168,-0.005447889075990265,0.010592999360310204,0.02570477516165253,2025Q4,CS300011,일반의류
3001496,강남 마이스 관광특구,20211,8085,21625728686.0,1171091.0,55709575802.0,757053.0,88339.0,,,,,2021Q1,CS300011,일반의류
3001496,강남 마이스 관광특구,20212,8086,25198688866.0,1314429.0,73470093986.0,1033444.0,96464.0,,,,,2021Q2,CS300011,일반의류
3001496,강남 마이스 관광특구,20213,8087,21577028022.0,1184090.0,50597087511.0,742689.0,84855.0,,,,,2021Q3,CS300011,일반의류
3001496,강남 마이스 관광특구,20214,8088,32555305252.0,1640195.0,78065989686.0,949298.0,103205.0,,,,,2021Q4,CS300011,일반의류
3001496,강남 마이스 관광특구,20221,8089,28385239585.0,1454234.0,67156295424.0,866421.0,93390.0,0.27198552842399665,0.18687062062754067,0.0556025869177016,,2022Q1,CS300011,일반의류
3001496,강남 마이스 관광특구,20222,8090,35250427883.0,1694502.0,82326540798.0,1086558.0,107600.0,0.33568570367259754,0.11381510525277376,0.10925076598063434,0.27198552842399665,2022Q2,CS300011,일반의류
3001496,강남 마이스 관광특구,20223,8091,37692404363.0,1845221.0,89505354523.0,1132731.0,113638.0,0.5578293671184076,0.5704044349981807,0.2920740399310685,0.33568570367259754,2022Q3,CS300011,일반의류
3001496,강남 마이스 관광특구,20224,8092,36051334051.0,1678184.0,82270971424.0,923996.0,113561.0,0.10200352547568646,0.05246383823567222,0.09562283599735427,0.5578293671184076,2022Q4,CS300011,일반의류
3001496,강남 마이스 관광특구,20231,8093,36506158592.0,1688926.0,71508331182.0,912319.0,109623.0,0.2516116977666762,0.0627912927047069,0.16026293339061357,0.10200352547568646,2023Q1,CS300011,일반의류
3001496,강남 마이스 관광특구,20232,8094,33502114769.0,1611792.0,81807299789.0,1038723.0,111108.0,-0.050869103438025025,-0.006327065025946181,0.03208205352622631,0.2516116977666762,2023Q2,CS300011,일반의류
3001496,강남 마이스 관광특구,20233,8095,36583868518.0,1750243.0,76716086494.0,995651.0,116820.0,-0.029851205998712386,-0.15418703153479835,0.02761633121786598,-0.050869103438025025,2023Q3,CS300011,일반의류
3001496,강남 마이스 관광특구,20234,8096,38858012773.0,1728045.0,76666273573.0,849955.0,113583.0,0.07497043590866975,-0.07055643593283586,0.00019370971778963196,-0.029851205998712386,2023Q4,CS300011,일반의류
3001496,강남 마이스 관광특구,20241,8097,34119741995.0,1526015.0,68468634362.0,858282.0,109292.0,-0.06760481400246306,-0.04343821506216557,-0.003024007055149521,0.07497043590866975,2024Q1,CS300011,일반의류
3001496,강남 마이스 관광특구,20242,8098,32016676383.0,1422669.0,79899717253.0,991181.0,106718.0,-0.04535166024763854,-0.0235941650964076,-0.04031285989188978,-0.06760481400246306,2024Q2,CS300011,일반의류
3001496,강남 마이스 관광특구,20243,8099,34611720078.0,1552753.0,55466663141.0,751812.0,108678.0,-0.05541503708832443,-0.3243292428737745,-0.07224490687332877,-0.04535166024763854,2024Q3,CS300011,일반의류
3001496,강남 마이스 관광특구,20244,8100,36905184879.0,1421144.0,21699936960.0,129596.0,105501.0,-0.05156225172886411,-1.2621525374601756,-0.07381341565718011,-0.05541503708832443,2024Q4,CS300011,일반의류
3001496,강남 마이스 관광특구,20251,8101,30813394710.0,1314090.0,16701037397.0,115252.0,100649.0,-0.1019266722781519,-1.410904910803631,-0.08238398284041819,-0.05156225172886411,2025Q1,CS300011,일반의류
3001496,강남 마이스 관광특구,20252,8102,29883089164.0,1369405.0,19988878385.0,147373.0,106928.0,-0.06896416342704208,-1.3855962758712679,0.001965869406693638,-0.1019266722781519,2025Q2,CS300011,일반의류
3001496,강남 마이스 관광특구,20253,8103,35098363578.0,1555010.0,21803472372.0,172439.0,113854.0,0.013962152390129877,-0.9337129359251943,0.046527544101908784,-0.06896416342704208,2025Q3,CS300011,일반의류
3001496,강남 마이스 관광특구,20254,8104,39704069733.0,1634560.0,23770379127.0,143506.0,109921.0,0.07310164180371456,0.0911308755825216,0.041041494413945334,0.013962152390129877,2025Q4,CS300011,일반의류
3110003,세검정초등학교,20211,8085,536545070.0,28989.0,183517582.0,299.0,546676.0,,,,,2021Q1,CS300011,일반의류
3110003,세검정초등학교,20212,8086,622976450.0,38665.0,254180116.0,1875.0,536599.0,,,,,2021Q2,CS300011,일반의류
3110003,세검정초등학교,20213,8087,565123377.0,35606.0,272225163.0,2646.0,714379.0,,,,,2021Q3,CS300011,일반의류
3110003,세검정초등학교,20214,8088,882649294.0,38691.0,207330450.0,900.0,721287.0,,,,,2021Q4,CS300011,일반의류
3110003,세검정초등학교,20221,8089,588549919.0,35483.0,76573682.0,401.0,729450.0,0.09251118123405416,-0.8740570369316462,0.2884345203427833,,2022Q1,CS300011,일반의류
3110003,세검정초등학교,20222,8090,800063989.0,39333.0,288851242.0,2295.0,712418.0,0.25018299360930096,0.12786868820429803,0.2834137433961589,0.09251118123405416,2022Q2,CS300011,일반의류
3110003,세검정초등학교,20223,8091,771635422.0,34672.0,366706149.0,3389.0,634516.0,0.31146811350402004,0.2979313144109385,-0.11855113029091224,0.25018299360930096,2022Q3,CS300011,일반의류
3110003,세검정초등학교,20224,8092,890451770.0,37163.0,219562132.0,838.0,569772.0,0.008800994508110959,0.05732135674233543,-0.23580083552595185,0.31146811350402004,2022Q4,CS300011,일반의류
3110003,세검정초등학교,20231,8093,752667588.0,29568.0,91551525.0,458.0,543590.0,0.24596193290075502,0.17864848785901793,-0.29409553928944515,0.008800994508110959,2023Q1,CS300011,일반의류
3110003,세검정초등학교,20232,8094,725303292.0,32385.0,395910016.0,2969.0,536705.0,-0.09810180954860521,0.3152751310824521,-0.283216222469479,0.24596193290075502,2023Q2,CS300011,일반의류
3110003,세검정초등학교,20233,8095,592377452.0,28769.0,417201926.0,2076.0,552786.0,-0.26436816763460286,0.1290094961945689,-0.13789155702486358,-0.09810180954860521,2023Q3,CS300011,일반의류
3110003,세검정초등학교,20234,8096,685601242.0,29714.0,238598924.0,733.0,525956.0,-0.2614327618451829,0.08314874604978925,-0.0800187217585326,-0.26436816763460286,2023Q4,CS300011,일반의류
3110003,세검정초등학교,20241,8097,574977777.0,25183.0,306952410.0,398.0,492704.0,-0.2692922887780471,1.2097907907383292,-0.0982866981809511,-0.2614327618451829,2024Q1,CS300011,일반의류
3110003,세검정초등학교,20242,8098,583352673.0,28781.0,458948622.0,3285.0,324177.0,-0.21779796975642912,0.14775131604480063,-0.5041589324078014,-0.2692922887780471,2024Q2,CS300011,일반의류
3110003,세검정초등학교,20243,8099,467531061.0,25909.0,619995850.0,3605.0,319718.0,-0.23667823238570254,0.39614244486149514,-0.5475315892529973,-0.21779796975642912,2024Q3,CS300011,일반의류
3110003,세검정초등학교,20244,8100,420087245.0,24215.0,519864410.0,3496.0,338321.0,-0.489833762938062,0.7787840275601978,-0.4412224101073501,-0.23667823238570254,2024Q4,CS300011,일반의류
3110003,세검정초등학교,20251,8101,413698810.0,20916.0,449066791.0,2050.0,325862.0,-0.32919319437213085,0.3804789124061747,-0.4134346091864279,-0.489833762938062,2025Q1,CS300011,일반의류
3110003,세검정초등학교,20252,8102,511671905.0,26756.0,339567607.0,2666.0,320076.0,-0.13110832232836522,-0.3012652050151291,-0.012731195328015362,-0.32919319437213085,2025Q2,CS300011,일반의류
3110003,세검정초등학교,20253,8103,543272023.0,28410.0,222102468.0,360.0,300224.0,0.15014437049799625,-1.0265739415180442,-0.0629104945587205,-0.13110832232836522,2025Q3,CS300011,일반의류
