area_code,period,confirmed_exit_industry_count,confirmed_exit_store_weight
3110359,long,0,0.0
3110359,medium,0,0.0
3110359,recent,0,0.0
3110360,long,0,0.0
3110360,medium,0,0.0
3110360,recent,0,0.0
3110361,long,0,0.0
3110361,medium,0,0.0
3110361,recent,0,0.0
3110362,long,0,0.0
3110362,medium,0,0.0
3110362,recent,0,0.0
3110363,long,0,0.0
3110363,medium,0,0.0
3110363,recent,0,0.0
3110364,long,0,0.0
3110364,medium,0,0.0
3110364,recent,0,0.0
3110365,long,0,0.0
3110365,medium,0,0.0
3110365,recent,0,0.0
3110366,long,0,0.0
3110366,medium,0,0.0
3110366,recent,0,0.0
3110367,long,0,0.0
3110367,medium,0,0.0
3110367,recent,0,0.0
3110368,long,0,0.0
3110368,medium,0,0.0
3110368,recent,0,0.0
3110369,long,0,0.0
3110369,medium,0,0.0
3110369,recent,0,0.0
3110370,long,0,0.0
3110370,medium,0,0.0
3110370,recent,0,0.0
3110371,long,0,0.0
3110371,medium,0,0.0
3110371,recent,0,0.0
3110372,long,0,0.0
3110372,medium,0,0.0
3110372,recent,0,0.0
3110373,long,1,0.02564102564102564
3110373,medium,1,0.024096385542168676
3110373,recent,1,0.023121387283236993
3110374,long,0,0.0
3110374,medium,0,0.0
3110374,recent,0,0.0
3110375,long,0,0.0
3110375,medium,0,0.0
3110375,recent,0,0.0
3110376,long,0,0.0
3110376,medium,0,0.0
3110376,recent,0,0.0
3110377,long,0,0.0
3110377,medium,0,0.0
3110377,recent,0,0.0
3110378,long,0,0.0
3110378,medium,0,0.0
3110378,recent,0,0.0
3110379,long,0,0.0
3110379,medium,0,0.0
3110379,recent,0,0.0
3110380,medium,0,0.0
3110380,recent,0,0.0
3110381,long,0,0.0
3110381,medium,0,0.0
3110381,recent,0,0.0
3110382,long,0,0.0
3110382,medium,0,0.0
3110382,recent,0,0.0
3110383,long,0,0.0
3110383,medium,0,0.0
3110383,recent,0,0.0
3110384,long,0,0.0
3110384,medium,0,0.0
3110384,recent,0,0.0
3110385,long,0,0.0
3110385,medium,0,0.0
3110385,recent,0,0.0
3110386,long,0,0.0
3110386,medium,0,0.0
3110386,recent,0,0.0
3110387,long,0,0.0
3110387,medium,0,0.0
3110387,recent,0,0.0
3110388,long,0,0.0
3110388,medium,0,0.0
3110388,recent,0,0.0
3110389,long,1,0.0625
3110389,medium,0,0.0
3110389,recent,0,0.0
3110390,long,1,0.04938271604938271
3110390,medium,1,0.024242424242424242
3110390,recent,1,0.025974025974025976
3110391,long,0,0.0
3110391,medium,1,0.02247191011235955
3110391,recent,0,0.0
3110392,long,0,0.0
3110392,medium,0,0.0
3110392,recent,0,0.0
3110393,long,0,0.0
3110393,medium,0,0.0
3110393,recent,0,0.0
3110394,long,0,0.0
3110394,medium,0,0.0
3110394,recent,0,0.0
3110395,long,0,0.0
3110395,medium,0,0.0
3110395,recent,0,0.0
3110396,long,0,0.0
3110396,medium,0,0.0
3110396,recent,0,0.0
3110397,long,0,0.0
3110397,medium,0,0.0
3110397,recent,0,0.0
3110398,long,0,0.0
3110398,medium,0,0.0
3110398,recent,0,0.0
3110399,long,0,0.0
3110399,medium,0,0.0
3110399,recent,0,0.0
3110400,long,0,0.0
3110400,medium,0,0.0
3110400,recent,0,0.0
3110401,long,0,0.0
3110401,medium,0,0.0
3110401,recent,0,0.0
3110402,long,0,0.0
3110402,medium,0,0.0
3110402,recent,0,0.0
3110403,long,0,0.0
3110403,medium,0,0.0
3110403,recent,0,0.0
3110404,long,0,0.0
3110404,medium,0,0.0
3110404,recent,0,0.0
3110405,long,0,0.0
3110405,medium,0,0.0
3110405,recent,1,0.009195402298850575
3110406,long,0,0.0
3110406,medium,0,0.0
3110406,recent,0,0.0
3110407,long,0,0.0
3110407,medium,0,0.0
3110407,recent,0,0.0
3110408,long,0,0.0
3110408,medium,0,0.0
3110408,recent,0,0.0
3110409,long,0,0.0
3110409,medium,0,0.0
3110409,recent,0,0.0
3110410,long,0,0.0
3110410,medium,0,0.0
3110410,recent,0,0.0
3110411,long,0,0.0
3110411,medium,0,0.0
3110411,recent,0,0.0
3110412,long,0,0.0
3110412,medium,0,0.0
3110412,recent,0,0.0
3110413,long,0,0.0
3110413,medium,0,0.0
3110413,recent,0,0.0
3110414,long,1,0.5
3110414,medium,1,0.6666666666666666
3110414,recent,1,1.0
3110415,long,0,0.0
3110415,medium,0,0.0
3110415,recent,0,0.0
3110416,long,0,0.0
3110416,medium,0,0.0
3110416,recent,0,0.0
3110417,long,0,0.0
3110417,medium,0,0.0
3110417,recent,0,0.0
3110418,long,0,0.0
3110418,medium,0,0.0
3110418,recent,0,0.0
3110419,long,0,0.0
3110419,medium,0,0.0
3110419,recent,0,0.0
3110420,long,0,0.0
3110420,medium,0,0.0
3110420,recent,0,0.0
3110421,long,0,0.0
3110421,medium,0,0.0
3110421,recent,0,0.0
3110422,long,0,0.0
3110422,medium,0,0.0
3110422,recent,0,0.0
3110423,long,0,0.0
3110423,medium,0,0.0
3110423,recent,0,0.0
3110424,long,0,0.0
3110424,medium,0,0.0
3110424,recent,0,0.0
3110425,long,0,0.0
3110425,medium,0,0.0
3110425,recent,0,0.0
3110426,long,0,0.0
3110426,medium,0,0.0
3110426,recent,0,0.0
3110427,long,0,0.0
3110427,medium,0,0.0
3110427,recent,0,0.0
3110428,long,0,0.0
3110428,medium,0,0.0
3110428,recent,0,0.0
3110429,long,0,0.0
3110429,medium,0,0.0
3110429,recent,0,0.0
3110430,long,0,0.0
3110430,medium,0,0.0
3110430,recent,0,0.0
3110431,long,0,0.0
3110431,medium,0,0.0
3110431,recent,0,0.0
3110432,long,0,0.0
3110432,medium,0,0.0
3110432,recent,0,0.0
3110433,long,0,0.0
3110433,medium,0,0.0
3110433,recent,0,0.0
3110434,long,0,0.0
3110434,medium,0,0.0
3110434,recent,0,0.0
3110435,long,0,0.0
3110435,medium,0,0.0
3110435,recent,0,0.0
3110436,long,0,0.0
3110436,medium,0,0.0
3110436,recent,0,0.0
3110437,long,0,0.0
3110437,medium,0,0.0
3110437,recent,0,0.0
3110438,long,0,0.0
3110438,medium,0,0.0
3110438,recent,0,0.0
3110439,long,0,0.0
3110439,medium,0,0.0
3110439,recent,0,0.0
3110440,long,0,0.0
3110440,medium,0,0.0
3110440,recent,0,0.0
3110441,long,0,0.0
3110441,medium,0,0.0
3110441,recent,0,0.0
3110442,long,0,0.0
3110442,medium,0,0.0
3110442,recent,0,0.0
3110443,long,0,0.0
3110443,medium,0,0.0
3110443,recent,0,0.0
3110444,long,0,0.0
3110444,medium,0,0.0
3110444,recent,0,0.0
3110445,long,0,0.0
3110445,medium,0,0.0
3110445,recent,0,0.0
3110446,long,0,0.0
3110446,medium,0,0.0
3110446,recent,0,0.0
3110447,long,0,0.0
3110447,medium,0,0.0
3110447,recent,0,0.0
3110448,long,0,0.0
3110448,medium,0,0.0
3110448,recent,0,0.0
3110449,long,0,0.0
3110449,medium,0,0.0
3110449,recent,0,0.0
3110450,long,0,0.0
3110450,medium,0,0.0
3110450,recent,0,0.0
3110451,long,0,0.0
3110451,medium,0,0.0
3110451,recent,0,0.0
3110452,long,0,0.0
3110452,medium,0,0.0
3110452,recent,0,0.0
3110453,long,0,0.0
3110453,medium,0,0.0
3110453,recent,0,0.0
3110454,long,0,0.0
3110454,medium,0,0.0
3110454,recent,0,0.0
3110455,long,0,0.0
3110455,medium,0,0.0
3110455,recent,0,0.0
3110456,long,0,0.0
3110456,medium,0,0.0
3110456,recent,0,0.0
3110457,long,0,0.0
3110457,medium,0,0.0
3110457,recent,0,0.0
3110458,long,0,0.0
3110458,medium,0,0.0
3110458,recent,0,0.0
3110459,long,0,0.0
3110459,medium,0,0.0
3110459,recent,0,0.0
3110460,long,0,0.0
3110460,medium,0,0.0
3110460,recent,0,0.0
3110461,long,0,0.0
3110461,medium,0,0.0
3110461,recent,0,0.0
3110462,long,0,0.0
3110462,medium,0,0.0
3110462,recent,0,0.0
3110463,long,0,0.0
3110463,medium,0,0.0
3110463,recent,0,0.0
3110464,long,0,0.0
3110464,medium,0,0.0
3110464,recent,0,0.0
3110465,long,0,0.0
3110465,medium,0,0.0
3110465,recent,0,0.0
3110466,long,0,0.0
3110466,medium,0,0.0
3110466,recent,0,0.0
3110467,long,0,0.0
3110467,medium,0,0.0
3110467,recent,0,0.0
3110468,long,0,0.0
3110468,medium,0,0.0
3110468,recent,0,0.0
3110469,long,0,0.0
3110469,medium,0,0.0
3110469,recent,0,0.0
3110470,long,0,0.0
3110470,medium,0,0.0
3110470,recent,0,0.0
3110471,long,0,0.0
3110471,medium,0,0.0
3110471,recent,0,0.0
3110472,long,0,0.0
3110472,medium,0,0.0
3110472,recent,0,0.0
3110473,long,0,0.0
3110473,medium,0,0.0
3110473,recent,0,0.0
3110474,long,0,0.0
3110474,medium,0,0.0
3110474,recent,0,0.0
3110475,long,0,0.0
3110475,medium,0,0.0
3110475,recent,0,0.0
3110476,long,0,0.0
3110476,medium,0,0.0
3110476,recent,0,0.0
3110477,long,0,0.0
3110477,medium,1,0.017543859649122806
3110477,recent,1,0.01652892561983471
3110478,long,1,0.028846153846153848
3110478,medium,0,0.0
3110478,recent,0,0.0
3110479,long,0,0.0
3110479,medium,0,0.0
3110479,recent,0,0.0
3110480,long,0,0.0
3110480,medium,0,0.0
3110480,recent,0,0.0
3110481,long,0,0.0
3110481,medium,0,0.0
3110481,recent,0,0.0
3110482,long,0,0.0
3110482,medium,0,0.0
3110482,recent,0,0.0
3110483,long,0,0.0
3110483,medium,0,0.0
3110483,recent,0,0.0
3110484,long,0,0.0
3110484,medium,0,0.0
3110484,recent,0,0.0
3110485,long,0,0.0
3110485,medium,0,0.0
3110485,recent,0,0.0
3110486,long,0,0.0
3110486,medium,0,0.0
3110486,recent,0,0.0
3110487,long,0,0.0
3110487,medium,0,0.0
3110487,recent,0,0.0
3110488,long,0,0.0
3110488,medium,0,0.0
3110488,recent,0,0.0
3110489,long,0,0.0
3110489,medium,0,0.0
3110489,recent,0,0.0
3110490,long,0,0.0
3110490,medium,0,0.0
3110490,recent,0,0.0
3110491,long,0,0.0
3110491,medium,0,0.0
3110491,recent,0,0.0
3110492,long,0,0.0
3110492,medium,0,0.0
3110492,recent,0,0.0
3110493,long,0,0.0
3110493,medium,0,0.0
3110493,recent,0,0.0
3110494,long,0,0.0
3110494,medium,0,0.0
3110494,recent,0,0.0
3110495,long,0,0.0
3110495,medium,0,0.0
3110495,recent,0,0.0
3110496,long,0,0.0
3110496,medium,0,0.0
3110496,recent,0,0.0
3110497,long,0,0.0
3110497,medium,0,0.0
3110497,recent,0,0.0
3110498,long,0,0.0
3110498,medium,0,0.0
3110498,recent,0,0.0
3110499,long,0,0.0
3110499,medium,0,0.0
3110499,recent,0,0.0
3110500,long,0,0.0
3110500,medium,0,0.0
3110500,recent,0,0.0
3110501,long,0,0.0
3110501,medium,0,0.0
3110501,recent,0,0.0
3110502,long,0,0.0
3110502,medium,0,0.0
3110502,recent,0,0.0
3110503,long,0,0.0
3110503,medium,0,0.0
3110503,recent,0,0.0
3110504,medium,0,0.0
3110504,recent,0,0.0
3110505,long,0,0.0
3110505,medium,0,0.0
3110505,recent,0,0.0
3110506,long,0,0.0
3110506,medium,0,0.0
3110506,recent,0,0.0
3110507,long,0,0.0
3110507,medium,0,0.0
3110507,recent,0,0.0
3110508,long,0,0.0
3110508,medium,0,0.0
3110508,recent,0,0.0
3110509,long,0,0.0
3110509,medium,0,0.0
3110509,recent,0,0.0
3110510,long,0,0.0
3110510,medium,0,0.0
3110510,recent,0,0.0
3110511,long,0,0.0
3110511,medium,0,0.0
3110511,recent,0,0.0
3110512,long,0,0.0
3110512,medium,0,0.0
3110512,recent,0,0.0
3110513,long,0,0.0
3110513,medium,0,0.0
3110513,recent,0,0.0
3110514,long,0,0.0
3110514,medium,0,0.0
3110514,recent,0,0.0
3110515,long,0,0.0
3110515,medium,0,0.0
3110515,recent,0,0.0
3110516,long,0,0.0
3110516,medium,0,0.0
3110516,recent,0,0.0
3110517,long,0,0.0
3110517,medium,0,0.0
3110517,recent,0,0.0
3110518,long,0,0.0
3110518,medium,0,0.0
3110518,recent,0,0.0
3110519,long,0,0.0
3110519,medium,0,0.0
3110519,recent,0,0.0
3110520,long,0,0.0
3110520,medium,0,0.0
3110520,recent,0,0.0
3110521,long,0,0.0
3110521,medium,0,0.0
3110521,recent,0,0.0
3110522,long,0,0.0
3110522,medium,0,0.0
3110522,recent,0,0.0
3110523,long,0,0.0
3110523,medium,0,0.0
3110523,recent,0,0.0
3110524,long,0,0.0
3110524,medium,0,0.0
3110524,recent,0,0.0
3110525,long,0,0.0
3110525,medium,0,0.0
3110525,recent,0,0.0
3110526,long,0,0.0
3110526,medium,0,0.0
3110526,recent,0,0.0
3110527,long,0,0.0
3110527,medium,0,0.0
3110527,recent,0,0.0
3110528,long,0,0.0
3110528,medium,0,0.0
3110528,recent,0,0.0
3110529,long,0,0.0
3110529,medium,0,0.0
3110529,recent,0,0.0
3110530,long,0,0.0
3110530,medium,0,0.0
3110530,recent,0,0.0
3110531,long,0,0.0
3110531,medium,0,0.0
3110531,recent,0,0.0
3110532,long,0,0.0
3110532,medium,0,0.0
3110532,recent,0,0.0
3110533,long,0,0.0
3110533,medium,0,0.0
3110533,recent,0,0.0
3110534,long,0,0.0
3110534,medium,0,0.0
3110534,recent,0,0.0
3110535,long,0,0.0
3110535,medium,0,0.0
3110535,recent,0,0.0
3110536,long,0,0.0
3110536,medium,0,0.0
3110536,recent,0,0.0
3110537,long,0,0.0
3110537,medium,0,0.0
3110537,recent,0,0.0
3110538,long,0,0.0
3110538,medium,0,0.0
3110538,recent,0,0.0
3110539,long,0,0.0
3110539,medium,0,0.0
3110539,recent,0,0.0
3110540,long,0,0.0
3110540,medium,0,0.0
3110540,recent,0,0.0
3110541,long,0,0.0
3110541,medium,0,0.0
3110541,recent,0,0.0
3110542,long,0,0.0
3110542,medium,0,0.0
3110542,recent,0,0.0
3110543,long,0,0.0
3110543,medium,0,0.0
3110543,recent,0,0.0
3110544,long,0,0.0
3110544,medium,0,0.0
3110544,recent,0,0.0
3110545,long,0,0.0
3110545,medium,0,0.0
3110545,recent,0,0.0
3110546,long,0,0.0
3110546,medium,0,0.0
3110546,recent,0,0.0
3110547,long,0,0.0
3110547,medium,0,0.0
3110547,recent,0,0.0
3110548,long,0,0.0
3110548,medium,0,0.0
3110548,recent,0,0.0
3110549,long,0,0.0
3110549,medium,0,0.0
3110549,recent,0,0.0
3110550,long,0,0.0
3110550,medium,0,0.0
3110550,recent,0,0.0
3110551,long,0,0.0
3110551,medium,0,0.0
3110551,recent,0,0.0
3110552,long,0,0.0
3110552,medium,0,0.0
3110552,recent,0,0.0
3110553,long,0,0.0
3110553,medium,0,0.0
3110553,recent,0,0.0
3110554,long,0,0.0
3110554,medium,0,0.0
3110554,recent,0,0.0
3110555,long,0,0.0
3110555,medium,0,0.0
3110555,recent,0,0.0
3110556,long,0,0.0
3110556,medium,0,0.0
3110556,recent,0,0.0
3110557,long,0,0.0
3110557,medium,0,0.0
3110557,recent,0,0.0
3110558,long,0,0.0
3110558,medium,0,0.0
3110558,recent,0,0.0
3110559,long,0,0.0
3110559,medium,0,0.0
3110559,recent,0,0.0
3110560,long,1,0.07547169811320754
3110560,medium,1,0.05084745762711865
3110560,recent,1,0.03636363636363636
3110561,long,0,0.0
3110561,medium,0,0.0
3110561,recent,0,0.0
3110562,long,0,0.0
3110562,medium,0,0.0
3110562,recent,0,0.0
3110563,long,0,0.0
3110563,medium,0,0.0
3110563,recent,0,0.0
3110564,long,0,0.0
3110564,medium,0,0.0
3110564,recent,0,0.0
3110565,long,0,0.0
3110565,medium,0,0.0
3110565,recent,0,0.0
3110566,long,0,0.0
3110566,medium,0,0.0
3110566,recent,0,0.0
3110567,long,0,0.0
3110567,medium,0,0.0
3110567,recent,0,0.0
3110568,long,1,0.05714285714285714
3110568,medium,1,0.05714285714285714
3110568,recent,1,0.06451612903225806
3110569,long,0,0.0
3110569,medium,0,0.0
3110569,recent,0,0.0
3110570,long,0,0.0
3110570,medium,0,0.0
3110570,recent,0,0.0
3110571,long,0,0.0
3110571,medium,0,0.0
3110571,recent,0,0.0
3110572,long,0,0.0
3110572,medium,0,0.0
3110572,recent,0,0.0
3110573,long,0,0.0
3110573,medium,0,0.0
3110573,recent,0,0.0
3110574,long,0,0.0
3110574,medium,0,0.0
3110574,recent,0,0.0
3110575,long,0,0.0
3110575,medium,0,0.0
3110575,recent,0,0.0
3110576,long,0,0.0
3110576,medium,0,0.0
3110576,recent,0,0.0
3110577,long,0,0.0
3110577,medium,0,0.0
3110577,recent,0,0.0
3110578,long,0,0.0
3110578,medium,0,0.0
3110578,recent,0,0.0
3110579,long,0,0.0
3110579,medium,0,0.0
3110579,recent,0,0.0
3110580,long,0,0.0
3110580,medium,0,0.0
3110580,recent,1,0.0851063829787234
3110581,long,0,0.0
3110581,medium,0,0.0
3110581,recent,0,0.0
3110582,long,0,0.0
3110582,medium,0,0.0
3110582,recent,0,0.0
3110583,long,0,0.0
3110583,medium,0,0.0
3110583,recent,0,0.0
3110584,long,0,0.0
3110584,medium,0,0.0
3110584,recent,0,0.0
3110585,long,0,0.0
3110585,medium,0,0.0
3110585,recent,0,0.0
3110586,long,0,0.0
3110586,medium,0,0.0
3110586,recent,0,0.0
3110587,long,0,0.0
3110587,medium,0,0.0
3110587,recent,0,0.0
3110588,long,0,0.0
3110588,medium,0,0.0
3110588,recent,0,0.0
3110589,long,0,0.0
3110589,medium,0,0.0
3110589,recent,0,0.0
3110590,long,0,0.0
3110590,medium,0,0.0
3110590,recent,0,0.0
3110591,long,0,0.0
3110591,medium,0,0.0
3110591,recent,0,0.0
3110592,long,0,0.0
3110592,medium,0,0.0
3110592,recent,0,0.0
3110593,long,0,0.0
3110593,medium,0,0.0
3110593,recent,0,0.0
3110594,long,0,0.0
3110594,medium,0,0.0
3110594,recent,0,0.0
3110595,long,0,0.0
3110595,medium,0,0.0
3110595,recent,0,0.0
3110596,long,0,0.0
3110596,medium,1,0.06349206349206349
3110596,recent,1,0.06451612903225806
3110597,long,0,0.0
3110597,medium,0,0.0
3110597,recent,0,0.0
3110598,long,0,0.0
3110598,medium,0,0.0
3110598,recent,0,0.0
3110599,long,0,0.0
3110599,medium,0,0.0
3110599,recent,0,0.0
3110600,long,0,0.0
3110600,medium,0,0.0
3110600,recent,0,0.0
3110601,long,0,0.0
3110601,medium,0,0.0
3110601,recent,0,0.0
3110602,long,0,0.0
3110602,medium,0,0.0
3110602,recent,0,0.0
3110603,long,0,0.0
3110603,medium,0,0.0
3110603,recent,0,0.0
3110604,long,0,0.0
3110604,medium,0,0.0
3110604,recent,0,0.0
3110605,long,0,0.0
3110605,medium,0,0.0
3110605,recent,0,0.0
3110606,long,0,0.0
3110606,medium,0,0.0
3110606,recent,0,0.0
3110607,long,0,0.0
3110607,medium,0,0.0
3110607,recent,0,0.0
3110608,long,0,0.0
3110608,medium,1,0.037383177570093455
3110608,recent,0,0.0
3110609,long,0,0.0
3110609,medium,0,0.0
3110609,recent,0,0.0
3110610,long,0,0.0
3110610,medium,0,0.0
3110610,recent,0,0.0
3110611,long,0,0.0
3110611,medium,0,0.0
3110611,recent,0,0.0
3110612,long,0,0.0
3110612,medium,0,0.0
3110612,recent,0,0.0
3110613,long,0,0.0
3110613,medium,0,0.0
3110613,recent,0,0.0
3110614,long,0,0.0
3110614,medium,0,0.0
3110614,recent,0,0.0
3110615,long,0,0.0
3110615,medium,0,0.0
3110615,recent,0,0.0
3110616,long,0,0.0
3110616,medium,0,0.0
3110616,recent,0,0.0
3110617,long,0,0.0
3110617,medium,1,0.07017543859649122
3110617,recent,1,0.07692307692307693
3110618,long,0,0.0
3110618,medium,0,0.0
3110618,recent,0,0.0
3110619,long,0,0.0
3110619,medium,0,0.0
3110619,recent,0,0.0
3110620,long,0,0.0
3110620,medium,0,0.0
3110620,recent,0,0.0
3110621,long,0,0.0
3110621,medium,0,0.0
3110621,recent,0,0.0
3110622,long,0,0.0
3110622,medium,0,0.0
3110622,recent,0,0.0
3110623,long,0,0.0
3110623,medium,0,0.0
3110623,recent,0,0.0
3110624,long,0,0.0
3110624,medium,0,0.0
3110624,recent,0,0.0
3110625,long,0,0.0
3110625,medium,0,0.0
3110625,recent,0,0.0
3110626,long,0,0.0
3110626,medium,0,0.0
3110626,recent,0,0.0
3110627,long,0,0.0
3110627,medium,0,0.0
3110627,recent,0,0.0
3110628,long,0,0.0
3110628,medium,0,0.0
3110628,recent,0,0.0
3110629,long,0,0.0
3110629,medium,0,0.0
3110629,recent,0,0.0
3110630,long,0,0.0
3110630,medium,0,0.0
3110630,recent,0,0.0
3110631,long,0,0.0
3110631,medium,0,0.0
3110631,recent,0,0.0
3110632,long,0,0.0
3110632,medium,0,0.0
3110632,recent,0,0.0
3110633,long,0,0.0
3110633,medium,0,0.0
3110633,recent,0,0.0
3110634,long,0,0.0
3110634,medium,0,0.0
3110634,recent,0,0.0
3110635,long,0,0.0
3110635,medium,0,0.0
3110635,recent,0,0.0
3110636,long,0,0.0
3110636,medium,0,0.0
3110636,recent,0,0.0
3110637,long,0,0.0
3110637,medium,0,0.0
3110637,recent,0,0.0
3110638,long,0,0.0
3110638,medium,0,0.0
3110638,recent,0,0.0
3110639,long,0,0.0
3110639,medium,0,0.0
3110639,recent,0,0.0
3110640,long,0,0.0
3110640,medium,0,0.0
3110640,recent,0,0.0
3110641,long,0,0.0
3110641,medium,0,0.0
3110641,recent,0,0.0
3110642,long,0,0.0
3110642,medium,0,0.0
3110642,recent,0,0.0
3110643,long,0,0.0
3110643,medium,0,0.0
3110643,recent,0,0.0
3110644,long,0,0.0
3110644,medium,0,0.0
3110644,recent,0,0.0
3110645,long,0,0.0
3110645,medium,0,0.0
3110645,recent,0,0.0
3110646,long,0,0.0
3110646,medium,0,0.0
3110646,recent,0,0.0
3110647,long,0,0.0
3110647,medium,0,0.0
3110647,recent,0,0.0
3110648,long,0,0.0
3110648,medium,0,0.0
3110648,recent,0,0.0
3110649,long,0,0.0
3110649,medium,0,0.0
3110649,recent,0,0.0
3110650,long,0,0.0
3110650,medium,0,0.0
3110650,recent,0,0.0
3110651,long,0,0.0
3110651,medium,0,0.0
3110651,recent,0,0.0
3110652,long,0,0.0
3110652,medium,0,0.0
3110652,recent,0,0.0
3110653,long,0,0.0
3110653,medium,0,0.0
3110653,recent,0,0.0
3110654,long,0,0.0
3110654,medium,0,0.0
3110654,recent,0,0.0
3110655,long,0,0.0
3110655,medium,0,0.0
3110655,recent,0,0.0
3110656,long,0,0.0
3110656,medium,0,0.0
3110656,recent,0,0.0
3110657,long,0,0.0
3110657,medium,0,0.0
3110657,recent,0,0.0
3110658,long,0,0.0
3110658,medium,0,0.0
3110658,recent,0,0.0
3110659,long,0,0.0
3110659,medium,0,0.0
3110659,recent,0,0.0
3110660,long,0,0.0
3110660,medium,0,0.0
3110660,recent,0,0.0
3110661,long,0,0.0
3110661,medium,0,0.0
3110661,recent,0,0.0
3110662,long,0,0.0
3110662,medium,0,0.0
3110662,recent,0,0.0
3110663,long,0,0.0
3110663,medium,0,0.0
3110663,recent,0,0.0
3110664,long,0,0.0
3110664,medium,0,0.0
3110664,recent,0,0.0
3110665,long,0,0.0
3110665,medium,0,0.0
3110665,recent,0,0.0
3110666,long,0,0.0
3110666,medium,0,0.0
3110666,recent,0,0.0
3110667,long,0,0.0
3110667,medium,0,0.0
3110667,recent,0,0.0
3110668,long,0,0.0
3110668,medium,0,0.0
3110668,recent,0,0.0
3110669,long,0,0.0
3110669,medium,0,0.0
3110669,recent,0,0.0
3110670,long,0,0.0
3110670,medium,0,0.0
3110670,recent,0,0.0
3110671,long,0,0.0
3110671,medium,0,0.0
3110671,recent,0,0.0
3110672,long,0,0.0
3110672,medium,0,0.0
3110672,recent,0,0.0
3110673,long,0,0.0
3110673,medium,0,0.0
3110673,recent,0,0.0
3110674,long,0,0.0
3110674,medium,0,0.0
3110674,recent,0,0.0
3110675,long,0,0.0
3110675,medium,0,0.0
3110675,recent,0,0.0
3110676,long,0,0.0
3110676,medium,0,0.0
3110676,recent,0,0.0
3110677,long,0,0.0
3110677,medium,0,0.0
3110677,recent,0,0.0
3110678,long,0,0.0
3110678,medium,0,0.0
3110678,recent,0,0.0
3110679,long,0,0.0
3110679,medium,0,0.0
3110679,recent,0,0.0
3110680,long,0,0.0
3110680,medium,0,0.0
3110680,recent,0,0.0
3110681,long,0,0.0
3110681,medium,0,0.0
3110681,recent,0,0.0
3110682,long,0,0.0
3110682,medium,0,0.0
3110682,recent,0,0.0
3110683,long,0,0.0
3110683,medium,0,0.0
3110683,recent,0,0.0
3110684,long,0,0.0
3110684,medium,0,0.0
3110684,recent,0,0.0
3110685,long,0,0.0
3110685,medium,0,0.0
3110685,recent,0,0.0
3110686,long,0,0.0
3110686,medium,0,0.0
3110686,recent,0,0.0
3110687,long,0,0.0
3110687,medium,0,0.0
3110687,recent,0,0.0
3110688,long,0,0.0
3110688,medium,0,0.0
3110688,recent,0,0.0
3110689,long,0,0.0
3110689,medium,0,0.0
3110689,recent,0,0.0
3110690,long,0,0.0
3110690,medium,0,0.0
3110690,recent,0,0.0
3110691,long,0,0.0
3110691,medium,0,0.0
3110691,recent,0,0.0
3110692,long,0,0.0
3110692,medium,0,0.0
3110692,recent,0,0.0
3110693,long,0,0.0
3110693,medium,0,0.0
3110693,recent,0,0.0
3110694,long,0,0.0
3110694,medium,0,0.0
3110694,recent,0,0.0
3110695,long,1,0.0024096385542168677
3110695,medium,1,0.034334763948497854
3110695,recent,1,0.026143790849673203
3110696,long,0,0.0
3110696,medium,0,0.0
3110696,recent,0,0.0
3110697,long,0,0.0
3110697,medium,0,0.0
3110697,recent,0,0.0
3110698,long,0,0.0
3110698,medium,0,0.0
3110698,recent,0,0.0
3110699,long,0,0.0
3110699,medium,0,0.0
3110699,recent,0,0.0
3110700,long,0,0.0
3110700,medium,0,0.0
3110700,recent,0,0.0
3110701,long,0,0.0
3110701,medium,0,0.0
3110701,recent,0,0.0
3110702,long,0,0.0
3110702,medium,0,0.0
3110702,recent,0,0.0
3110703,long,0,0.0
3110703,medium,0,0.0
3110703,recent,0,0.0
3110704,long,0,0.0
3110704,medium,0,0.0
3110704,recent,0,0.0
3110705,long,0,0.0
3110705,medium,0,0.0
3110705,recent,0,0.0
3110706,long,0,0.0
3110706,medium,0,0.0
3110706,recent,0,0.0
3110707,long,0,0.0
3110707,medium,0,0.0
3110707,recent,0,0.0
3110708,long,0,0.0
3110708,medium,0,0.0
3110708,recent,0,0.0
3110709,long,0,0.0
3110709,medium,0,0.0
3110709,recent,0,0.0
3110710,long,0,0.0
3110710,medium,0,0.0
3110710,recent,0,0.0
3110711,long,0,0.0
3110711,medium,0,0.0
3110711,recent,0,0.0
3110712,long,0,0.0
3110712,medium,0,0.0
3110712,recent,0,0.0
3110713,long,0,0.0
3110713,medium,0,0.0
3110713,recent,0,0.0
3110714,long,0,0.0
3110714,medium,0,0.0
3110714,recent,0,0.0
3110715,long,0,0.0
3110715,medium,0,0.0
3110715,recent,0,0.0
3110716,long,0,0.0
3110716,medium,0,0.0
3110716,recent,0,0.0
3110717,long,0,0.0
3110717,medium,0,0.0
3110717,recent,0,0.0
3110718,long,0,0.0
3110718,medium,0,0.0
3110718,recent,0,0.0
3110719,long,0,0.0
3110719,medium,0,0.0
3110719,recent,0,0.0
3110720,long,0,0.0
3110720,medium,0,0.0
3110720,recent,0,0.0
3110721,long,0,0.0
3110721,medium,0,0.0
3110721,recent,0,0.0
3110722,long,0,0.0
3110722,medium,0,0.0
3110722,recent,0,0.0
3110723,long,0,0.0
